XACC_mean,XACC_var,YACC_mean,YACC_var,ZACC_mean,ZACC_var,XAX_mean,XAX_var,YAX_mean,YAX_var,ZAX_mean,ZAX_var,output
1906857.3898253257,1906857.3898253257,-1087.7222222222222,692640.8513931888,2901.1111111111113,13797685.003095975,9.38888888888889,1346191.0866873064,9.38888888888889,1346191.0866873064,13.12037037037037,265523.01023391815,1
2250662.07231399,2250662.07231399,-1132.9436997319035,540119.0371443396,2608.9490616621983,14817466.559226267,-18.53887399463807,1961967.7652858256,-18.53887399463807,1961967.7652858256,-3.8981233243967828,320004.05948571593,1
2482936.543979695,2482936.543979695,-1076.6286549707602,531905.4658040508,2978.2982456140353,15502018.192313628,163.01461988304092,2083985.5100495615,163.01461988304092,2083985.5100495615,-8.409356725146198,399302.2776834559,1
2401721.906164282,2401721.906164282,-998.3495440729483,973626.0939098524,3204.8115501519756,13798829.76925643,130.6079027355623,1645106.7024983321,130.6079027355623,1645106.7024983321,-3.370820668693009,450267.130365483,1
2253063.0293948473,2253063.0293948473,-1019.1648351648352,1038534.3639390912,3358.728021978022,12981576.655851722,119.11813186813187,2222728.407494021,119.11813186813187,2222728.407494021,-51.612637362637365,440787.7365891684,1
2347987.5262163114,2347987.5262163114,-1147.6602209944751,582834.8509894247,3136.8756906077347,13694341.178410187,51.01657458563536,1489934.4595583172,51.01657458563536,1489934.4595583172,30.972375690607734,315745.4341378308,1
2265675.1134262867,2265675.1134262867,-1117.8931297709923,640402.3712026796,2989.470737913486,13700215.683452772,132.76844783715012,1757059.5610427377,132.76844783715012,1757059.5610427377,30.776081424936386,415986.5721815444,1
2022767.562472944,2022767.562472944,-1181.4051948051947,627890.7937229438,2543.368831168831,15035007.040692642,98.14025974025974,1065357.5167343074,98.14025974025974,1065357.5167343074,2.81038961038961,264225.5811417749,1
2021654.331085703,2021654.331085703,-1034.8232189973614,426644.4951208276,3113.387862796834,12570636.851809971,123.05804749340369,793548.769108347,123.05804749340369,793548.769108347,17.601583113456464,387368.467828175,1
2180368.0983654815,2180368.0983654815,-989.0973451327434,544973.9771991444,2691.4491150442477,12346481.436429368,96.39823008849558,1775012.4530345546,96.39823008849558,1775012.4530345546,-12.280973451327434,302833.9319653474,1
2230117.1949644224,2230117.1949644224,-1099.1256157635469,438621.3693669038,2881.6847290640394,13193286.83369215,53.73645320197044,1207681.6958036856,53.73645320197044,1207681.6958036856,-30.428571428571427,438104.55167548504,1
3288716.628642038,3288716.628642038,-958.4797687861271,1273837.589444584,3263.0057803468208,12626999.965183882,50.809248554913296,2437969.922928709,50.809248554913296,2437969.922928709,8.34393063583815,478537.18861522985,1
2410924.1879125945,2410924.1879125945,-1150.3163538873994,635536.0340597886,2675.7453083109917,13891318.287108306,68.93029490616622,1464783.7585689987,68.93029490616622,1464783.7585689987,-20.986595174262735,474105.5025079996,1
2651648.7237148266,2651648.7237148266,-1132.490909090909,568075.7818181819,2630.516883116883,14212018.073281927,39.84935064935065,1839887.664745671,39.84935064935065,1839887.664745671,19.25194805194805,497822.829586039,1
2520140.507572401,2520140.507572401,-1077.2106741573034,515372.91605475545,2712.6404494382023,14926685.999936698,87.79213483146067,2032290.5369520497,87.79213483146067,2032290.5369520497,-29.96067415730337,429564.49422376964,1
1963976.8189662206,1963976.8189662206,-1102.640625,418244.90445496084,2748.1901041666665,13414916.264027145,51.690104166666664,1052959.2326955502,51.690104166666664,1052959.2326955502,48.4140625,285818.2536920692,1
2496471.7071319297,2496471.7071319297,-1112.633423180593,531369.4003933853,2591.5687331536387,14396158.44593866,23.15633423180593,2278473.878196256,23.15633423180593,2278473.878196256,-73.1078167115903,545709.2856414367,1
2326111.7883655205,2326111.7883655205,-1073.2875647668393,606712.2729358723,2701.145077720207,13213356.160715967,183.6917098445596,2372927.4813336926,183.6917098445596,2372927.4813336926,-74.33937823834196,311934.85854922276,1
2806403.799094244,2806403.799094244,-1154.7431693989072,1133172.9530354068,2860.3224043715845,13446802.087551462,83.59016393442623,4146595.9685605206,83.59016393442623,4146595.9685605206,5.751366120218579,643692.5544501833,1
2529507.6795155588,2529507.6795155588,-1082.1889168765742,762277.9667455411,2303.901763224181,14246440.55345648,108.21158690176323,2518422.5914815664,108.21158690176323,2518422.5914815664,-2.6574307304785894,597603.6803297458,1
2644133.123951301,2644133.123951301,13.08366533864542,624290.14069073,2682.932270916335,8564457.863667088,142.4442231075697,1729621.0537689559,142.4442231075697,1729621.0537689559,-35.00199203187251,217270.36925750095,1
2078114.850872385,2078114.850872385,261.9063670411985,558583.2745184841,1865.2322097378278,10939012.309954956,-27.689138576779026,1286728.6386435344,-27.689138576779026,1286728.6386435344,-11.696629213483146,375013.3486940574,1
2802804.9836618057,2802804.9836618057,567.2736220472441,562229.990072062,2148.1515748031497,10740574.172246035,-2.7696850393700787,857136.6352133128,-2.7696850393700787,857136.6352133128,44.846456692913385,360673.85014521115,1
2037480.8705623543,2037480.8705623543,460.63517915309444,289351.52084849967,2598.182410423453,10634477.956884228,-77.5586319218241,803306.5862793651,-77.5586319218241,803306.5862793651,39.43811074918567,337110.2922483009,1
2226374.261286275,2226374.261286275,540.7626262626262,510092.491619398,2097.66835016835,9915633.24395444,-125.25252525252525,1236849.895651285,-125.25252525252525,1236849.895651285,3.0757575757575757,358827.8711482447,1
2334409.5204673978,2334409.5204673978,613.098615916955,346495.3958039736,1674.5536332179931,12262459.048245009,-53.25086505190311,673619.5886041032,-53.25086505190311,673619.5886041032,24.730103806228374,238916.77278369805,1
2218181.180980621,2218181.180980621,618.8219424460432,406534.06373387773,1816.7464028776978,12015380.474311361,-40.447841726618705,1170083.6747520904,-40.447841726618705,1170083.6747520904,37.469424460431654,329927.46032471326,1
1980640.6429574434,1980640.6429574434,745.3890909090909,459739.87019042886,1400.9145454545455,11186291.38976983,-17.365454545454547,875749.0847789368,-17.365454545454547,875749.0847789368,-38.39636363636364,341531.17230004974,1
1718361.5310031455,1718361.5310031455,753.5764119601329,356624.83025798644,946.0813953488372,10874726.710501878,43.71926910299003,810117.7130723434,43.71926910299003,810117.7130723434,0.925249169435216,248798.94448621073,1
2029387.7367767654,2029387.7367767654,666.7792207792207,585596.4883406558,1622.2708719851578,13363954.956231765,82.79591836734694,849815.4043699263,82.79591836734694,849815.4043699263,26.827458256029686,499653.38467215205,1
2358832.8342467854,2358832.8342467854,-310.01526717557255,427921.76649686927,2364.368320610687,12891315.246489717,10.379770992366412,1500837.0925919171,10.379770992366412,1500837.0925919171,-14.032442748091603,546520.5477026259,0
5023285.291912137,5023285.291912137,-361.1505617977528,1091970.4164692783,3706.676404494382,16979768.512167223,-0.2853932584269663,1702645.2719708472,-0.2853932584269663,1702645.2719708472,42.79325842696629,830860.1868913858,0
6948443.323862409,6948443.323862409,-172.61283185840708,459620.84533386974,4117.241150442478,16029587.695597786,68.40486725663717,1045919.438823264,68.40486725663717,1045919.438823264,34.47566371681416,282312.2765682946,0
7459364.419977848,7459364.419977848,-151.41416309012877,509193.4044441367,3769.032188841202,16776962.801112188,41.7961373390558,1190385.5648022525,41.7961373390558,1190385.5648022525,-13.768240343347639,343013.45154829475,0
4332139.471772869,4332139.471772869,-608.4988505747126,860481.4349065099,4341.006896551724,14072838.77184173,-33.93563218390805,2139067.6870914777,-33.93563218390805,2139067.6870914777,-2.066666666666667,1014537.4310291858,0
3927802.1563490485,3927802.1563490485,-822.2241379310345,745120.8613740155,4403.1781609195405,11734206.998907935,-61.013409961685824,1440802.147612534,-61.013409961685824,1440802.147612534,23.63984674329502,994715.2980637001,0
3451762.1809814167,3451762.1809814167,426.92070484581495,613853.7420427691,4791.960352422908,9711600.877011796,26.497797356828194,763329.8134609214,26.497797356828194,763329.8134609214,-195.86123348017622,879463.7577432876,0
4802966.058627581,4802966.058627581,-264.0442105263158,259837.8398134577,4073.2336842105265,13876545.035993781,-36.28421052631579,717358.0308683101,-36.28421052631579,717358.0308683101,-30.393684210526317,290350.045107706,0
4928112.840269786,4928112.840269786,-337.2070707070707,669913.1367600051,2886.3257575757575,18346786.848043725,-59.573232323232325,1018084.1186740826,-59.573232323232325,1018084.1186740826,-6.553030303030303,377210.74401611055,0
3118981.8908749376,3118981.8908749376,-876.3479262672811,2680511.4976053894,2573.0046082949307,10362859.551941764,88.04377880184332,2937642.82255936,88.04377880184332,2937642.82255936,-77.79953917050692,2281155.948175307,0
3348101.7828963203,3348101.7828963203,611.3060747663551,2086807.187129287,3773.5280373831774,11309600.170172252,462.3714953271028,2021401.498670358,462.3714953271028,2021401.498670358,128.52336448598132,2129731.505307623,0
3963700.654237576,3963700.654237576,-204.28348214285714,2945153.4384737536,4833.495535714285,9589864.99774289,52.314732142857146,3383581.451057646,52.314732142857146,3383581.451057646,12.767857142857142,1030929.2077341003,0
4938066.563377439,4938066.563377439,-257.01608579088474,762852.3061921648,4428.096514745308,11473808.829369543,97.80428954423593,1028389.0503041309,97.80428954423593,1028389.0503041309,143.5603217158177,724850.0749805414,0
3128268.13699822,3128268.13699822,-290.1794871794872,563531.0114033354,3509.551282051282,10424782.191450795,123.28461538461538,1657622.5794542222,123.28461538461538,1657622.5794542222,71.1,441629.80745501287,0
4405053.649163886,4405053.649163886,243.05080831408776,1526149.2381532805,4389.556581986143,12164064.580703104,285.3903002309469,1559778.3357390298,285.3903002309469,1559778.3357390298,-64.94919168591224,2207080.728894021,0
4525250.584085884,4525250.584085884,-326.41494845360825,3428410.796365114,3438.90206185567,16296288.569194704,10.469072164948454,4555259.33495831,10.469072164948454,4555259.33495831,8.206185567010309,1852828.0814086685,0
3312438.0949148145,3312438.0949148145,656.3887399463807,2403177.8189051286,4727.12600536193,11758143.395370288,454.26541554959783,2107593.9804404858,454.26541554959783,2107593.9804404858,-401.16353887399464,1502865.2124304534,0
4570854.33163951,4570854.33163951,-573.4143426294821,955293.7361611438,3909.336653386454,13913265.652905347,54.2410358565737,3267493.40885162,54.2410358565737,3267493.40885162,14.420318725099602,4473006.95072405,0
4734037.3642459875,4734037.3642459875,765.9885057471264,1840351.0067800202,4059.689655172414,13052908.380422693,471.0896551724138,4354073.413602415,471.0896551724138,4354073.413602415,141.31724137931033,5325900.433688225,0
18468235.389121298,18468235.389121298,69.70469798657719,3028178.6749330363,5520.910514541387,19564907.126503546,88.6152125279642,9354661.945777029,88.6152125279642,9354661.945777029,-4.651006711409396,2011727.034881271,0
4196954.273756928,4196954.273756928,-381.7420435510888,818015.4601924611,3565.455611390285,9854036.73502299,126.36013400335008,1690763.2241127335,126.36013400335008,1690763.2241127335,132.56616415410386,502226.8634840871,0
1915956.139598157,1915956.139598157,-819.7542955326461,1455574.8741209314,4298.759450171821,6091800.671812434,18.766323024054984,4318432.330843255,18.766323024054984,4318432.330843255,19.030927835051546,1844091.221072804,0
6732908.2298655035,6732908.2298655035,-382.92761904761903,506893.658873137,3500.3314285714287,14548847.332693566,61.99047619047619,1063989.5781533986,61.99047619047619,1063989.5781533986,8.878095238095238,338009.0270956016,0
1937159.5044527343,1937159.5044527343,105.75,1319548.0512333966,2129.2026515151515,10635155.900030907,90.96022727272727,8999754.246991979,90.96022727272727,8999754.246991979,181.68939393939394,2561181.9337013396,0
2569093.7534401296,2569093.7534401296,165.06909788867563,824034.1836778385,2089.3570057581574,10001461.85691717,-11.72936660268714,1689041.0746936365,-11.72936660268714,1689041.0746936365,34.355086372360844,672657.910209656,0
2513202.220585158,2513202.220585158,233.97014925373134,361624.6234063328,1531.6399253731342,9819045.513094574,15.26679104477612,1133033.3249511786,15.26679104477612,1133033.3249511786,20.10634328358209,489570.0092307156,0
1542625.421178085,1542625.421178085,310.14261168384877,432820.3118127887,1200.405498281787,9892908.351639252,14.824742268041238,1104599.6490941676,14.824742268041238,1104599.6490941676,-27.537800687285223,396524.1285170136,0
1976523.715951137,1976523.715951137,297.5501730103806,517489.6621230202,1280.870242214533,9281093.679840844,29.231833910034602,943254.0709432515,29.231833910034602,943254.0709432515,25.83217993079585,477265.5714409935,0
1826982.7800985372,1826982.7800985372,120.40986132511556,753910.8533593945,1641.6209553158706,7983519.957955257,-11.901386748844375,1932634.0766801727,-11.901386748844375,1932634.0766801727,67.42989214175655,573394.665216192,0
3947468.9585572975,3947468.9585572975,97.89563567362428,512467.1925094335,1791.4800759013283,13829515.645514823,16.328273244781784,1386861.2817656437,16.328273244781784,1386861.2817656437,16.462998102466795,1104223.8916890929,0
